,mapping_framework,mapping_framework_version,capability_group,capability_id,capability_description,mapping_type,attack_object_id,attack_object_name,attack_version,technology_domain,score_category,score_value,related_score,references,comments,organization,creation_date,last_update
142,veris,1.4.1,action.hacking,action.hacking.variety.Evade Defenses,"Modification of the action (rather than the system, as in 'Disable controls') to avoid detection.",related-to,T1027.013,Encrypted/Encoded File,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
143,veris,1.4.1,action.hacking,action.hacking.variety.Evade Defenses,"Modification of the action (rather than the system, as in 'Disable controls') to avoid detection.",related-to,T1027.014,Polymorphic Code,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
144,veris,1.4.1,action.malware,action.hacking.variety.Evade Defenses,"Modification of the action (rather than the system, as in 'Disable controls') to avoid detection.",related-to,T1070.010,Relocate Malware,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
145,veris,1.4.1,action.hacking,action.hacking.variety.Evade Defenses,"Modification of the action (rather than the system, as in 'Disable controls') to avoid detection.",related-to,T1132.002,Non-Standard Encoding,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
146,veris,1.4.1,action.hacking,action.hacking.variety.OS commanding,OS commanding. Child of 'Exploit vuln'.,related-to,T1059.009,Cloud API,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
147,veris,1.4.1,action.hacking,action.hacking.variety.OS commanding,OS commanding. Child of 'Exploit vuln'.,related-to,T1059.010,AutoHotKey & AutoIT,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
148,veris,1.4.1,action.hacking,action.hacking.variety.OS commanding,OS commanding. Child of 'Exploit vuln'.,related-to,T1059.011,Lua,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
149,veris,1.4.1,action.hacking,action.hacking.variety.OS commanding,OS commanding. Child of 'Exploit vuln'.,related-to,T1127.002,ClickOnce,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
150,veris,1.4.1,action.hacking,action.hacking.variety.Use of stolen creds,Use of stolen or default authentication credentials (including credential stuffing),related-to,T1021.007,Cloud Services,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
151,veris,1.4.1,action.hacking,action.hacking.variety.Use of stolen creds,Use of stolen or default authentication credentials (including credential stuffing),related-to,T1021.008,Direct Cloud VM Connections,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
152,veris,1.4.1,action.hacking,action.hacking.variety.Use of stolen creds,Use of stolen or default authentication credentials (including credential stuffing),related-to,T1134.003,Make and Impersonate Token,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
153,veris,1.4.1,action.hacking,action.hacking.vector.Command shell,Remote shell,related-to,T1021.008,Direct Cloud VM Connections,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
154,veris,1.4.1,action.hacking,action.hacking.vector.Command shell,Remote shell,related-to,T1027.010,Command Obfuscation,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
155,veris,1.4.1,action.hacking,action.hacking.vector.Command shell,Remote shell,related-to,T1059.009,Cloud API,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
156,veris,1.4.1,action.hacking,action.hacking.vector.Command shell,Remote shell,related-to,T1059.010,AutoHotKey & AutoIT,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
157,veris,1.4.1,action.hacking,action.hacking.vector.Command shell,Remote shell,related-to,T1059.011,Lua,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
158,veris,1.4.1,action.malware,action.malware.variety.C2,Malware creates Command and Control capability for malware. Child of 'Backdoor or C2'.,related-to,T1071.005,Publish/Subscribe Protocols,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
159,veris,1.4.1,action.malware,action.malware.variety.Capture stored data,Capture data stored on system disk,related-to,T1016.002,Wi-Fi Discovery,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
160,veris,1.4.1,action.malware,action.malware.variety.Evade Defenses,"Modification of the action (rather than the system, as in 'Disable controls') to avoid detection.",related-to,T1036.009,Break Process Trees,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
161,veris,1.4.1,action.malware,action.malware.variety.Evade Defenses,"Modification of the action (rather than the system, as in 'Disable controls') to avoid detection.",related-to,T1071.005,Publish/Subscribe Protocols,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
162,veris,1.4.1,action.malware,action.malware.variety.Scan network,Enumerating the state of the network,related-to,T1016.002,Wi-Fi Discovery,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
163,veris,1.4.1,action.malware,action.malware.variety.Spyware/Keylogger,"Spyware, keylogger or form-grabber (capture user input or activity)",related-to,T1111,Multi-Factor Authentication Interception,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
164,veris,1.4.1,action.social,action.social.variety.Evade Defenses,"Modification of the action (rather than the system, as in 'Disable controls') to avoid detection.",related-to,T1036.008,Masquerade File Type,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
165,veris,1.4.1,action.social,action.social.variety.Evade Defenses,"Modification of the action (rather than the system, as in 'Disable controls') to avoid detection.",related-to,T1036.010,Masquerade Account Name,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
166,veris,1.4.1,attribute.integrity,attribute.integrity.variety.Modify privileges,Modified privileges or permissions,related-to,T1098.006,Additional Container Cluster Roles,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
167,veris,1.4.1,attribute.integrity,attribute.integrity.variety.Modify privileges,Modified privileges or permissions,related-to,T1098.007,Additional Local or Domain Groups,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
168,veris,1.4.1,action.hacking,action.hacking.variety.Abuse of functionality,Abuse of functionality.,related-to,T1047,Windows Management Instrumentation,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
169,veris,1.4.1,action.hacking,action.hacking.variety.Abuse of functionality,Abuse of functionality.,related-to,T1053,Scheduled Task/Job,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
170,veris,1.4.1,action.hacking,action.hacking.variety.Abuse of functionality,Abuse of functionality.,related-to,T1053.002,At,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
171,veris,1.4.1,action.hacking,action.hacking.variety.Abuse of functionality,Abuse of functionality.,related-to,T1053.003,Cron,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
172,veris,1.4.1,action.hacking,action.hacking.variety.Abuse of functionality,Abuse of functionality.,related-to,T1053.005,Scheduled Task,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
173,veris,1.4.1,action.hacking,action.hacking.variety.Abuse of functionality,Abuse of functionality.,related-to,T1053.006,Systemd Timers,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
174,veris,1.4.1,action.hacking,action.hacking.variety.Abuse of functionality,Abuse of functionality.,related-to,T1053.007,Container Orchestration Job,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
175,veris,1.4.1,action.hacking,action.hacking.variety.Abuse of functionality,Abuse of functionality.,related-to,T1059,Command and Scripting Interpreter,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
176,veris,1.4.1,action.hacking,action.hacking.variety.Abuse of functionality,Abuse of functionality.,related-to,T1059.001,PowerShell,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
177,veris,1.4.1,action.hacking,action.hacking.variety.Abuse of functionality,Abuse of functionality.,related-to,T1059.002,AppleScript,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
178,veris,1.4.1,action.hacking,action.hacking.variety.Abuse of functionality,Abuse of functionality.,related-to,T1059.003,Windows Command Shell,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
179,veris,1.4.1,action.hacking,action.hacking.variety.Abuse of functionality,Abuse of functionality.,related-to,T1059.004,Unix Shell,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
180,veris,1.4.1,action.hacking,action.hacking.variety.Abuse of functionality,Abuse of functionality.,related-to,T1059.005,Visual Basic,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
181,veris,1.4.1,action.hacking,action.hacking.variety.Abuse of functionality,Abuse of functionality.,related-to,T1059.006,Python,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
182,veris,1.4.1,action.hacking,action.hacking.variety.Abuse of functionality,Abuse of functionality.,related-to,T1059.007,JavaScript,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
183,veris,1.4.1,action.hacking,action.hacking.variety.Abuse of functionality,Abuse of functionality.,related-to,T1059.008,Network Device CLI,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
184,veris,1.4.1,action.hacking,action.hacking.variety.Abuse of functionality,Abuse of functionality.,related-to,T1072,Software Deployment Tools,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
185,veris,1.4.1,action.hacking,action.hacking.variety.Abuse of functionality,Abuse of functionality.,related-to,T1105,Ingress Tool Transfer,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
186,veris,1.4.1,action.hacking,action.hacking.variety.Abuse of functionality,Abuse of functionality.,related-to,T1106,Native API,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
187,veris,1.4.1,action.hacking,action.hacking.variety.Abuse of functionality,Abuse of functionality.,related-to,T1112,Modify Registry,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
188,veris,1.4.1,action.hacking,action.hacking.variety.Abuse of functionality,Abuse of functionality.,related-to,T1127,Trusted Developer Utilities Proxy Execution,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
189,veris,1.4.1,action.hacking,action.hacking.variety.Abuse of functionality,Abuse of functionality.,related-to,T1127.003,JamPlus,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
190,veris,1.4.1,action.hacking,action.hacking.variety.Abuse of functionality,Abuse of functionality.,related-to,T1129,Shared Modules,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
191,veris,1.4.1,action.hacking,action.hacking.variety.Abuse of functionality,Abuse of functionality.,related-to,T1137,Office Application Startup,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
192,veris,1.4.1,action.hacking,action.hacking.variety.Abuse of functionality,Abuse of functionality.,related-to,T1137.001,Office Template Macros,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
193,veris,1.4.1,action.hacking,action.hacking.variety.Abuse of functionality,Abuse of functionality.,related-to,T1137.002,Office Test,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
194,veris,1.4.1,action.hacking,action.hacking.variety.Abuse of functionality,Abuse of functionality.,related-to,T1137.003,Outlook Forms,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
195,veris,1.4.1,action.hacking,action.hacking.variety.Abuse of functionality,Abuse of functionality.,related-to,T1137.004,Outlook Home Page,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
196,veris,1.4.1,action.hacking,action.hacking.variety.Abuse of functionality,Abuse of functionality.,related-to,T1137.005,Outlook Rules,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
197,veris,1.4.1,action.hacking,action.hacking.variety.Abuse of functionality,Abuse of functionality.,related-to,T1187,Forced Authentication,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
198,veris,1.4.1,action.hacking,action.hacking.variety.Abuse of functionality,Abuse of functionality.,related-to,T1202,Indirect Command Execution,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
199,veris,1.4.1,action.hacking,action.hacking.variety.Abuse of functionality,Abuse of functionality.,related-to,T1216,System Script Proxy Execution,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
200,veris,1.4.1,action.hacking,action.hacking.variety.Abuse of functionality,Abuse of functionality.,related-to,T1216.001,PubPrn,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
201,veris,1.4.1,action.hacking,action.hacking.variety.Abuse of functionality,Abuse of functionality.,related-to,T1216.002,SyncAppvPublishingServer,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
202,veris,1.4.1,action.hacking,action.hacking.variety.Abuse of functionality,Abuse of functionality.,related-to,T1218,System Binary Proxy Execution,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
203,veris,1.4.1,action.hacking,action.hacking.variety.Abuse of functionality,Abuse of functionality.,related-to,T1218.001,Compiled HTML File,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
204,veris,1.4.1,action.hacking,action.hacking.variety.Abuse of functionality,Abuse of functionality.,related-to,T1218.002,Control Panel,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
205,veris,1.4.1,action.hacking,action.hacking.variety.Abuse of functionality,Abuse of functionality.,related-to,T1218.003,CMSTP,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
206,veris,1.4.1,action.hacking,action.hacking.variety.Abuse of functionality,Abuse of functionality.,related-to,T1218.004,InstallUtil,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
207,veris,1.4.1,action.hacking,action.hacking.variety.Abuse of functionality,Abuse of functionality.,related-to,T1218.005,Mshta,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
208,veris,1.4.1,action.hacking,action.hacking.variety.Abuse of functionality,Abuse of functionality.,related-to,T1218.007,Msiexec,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
209,veris,1.4.1,action.hacking,action.hacking.variety.Abuse of functionality,Abuse of functionality.,related-to,T1218.008,Odbcconf,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
210,veris,1.4.1,action.hacking,action.hacking.variety.Abuse of functionality,Abuse of functionality.,related-to,T1218.009,Regsvcs/Regasm,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
211,veris,1.4.1,action.hacking,action.hacking.variety.Abuse of functionality,Abuse of functionality.,related-to,T1218.010,Regsvr32,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
212,veris,1.4.1,action.hacking,action.hacking.variety.AiTM,Adversary-in-the-middle attack. Child of 'Exploit vuln',related-to,T1111,Multi-Factor Authentication Interception,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
213,veris,1.4.1,action.hacking,action.hacking.variety.AiTM,Adversary-in-the-middle attack. Child of 'Exploit vuln',related-to,T1185,Browser Session Hijacking,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
214,veris,1.4.1,action.hacking,action.hacking.variety.AiTM,Adversary-in-the-middle attack. Child of 'Exploit vuln',related-to,T1187,Forced Authentication,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
215,veris,1.4.1,action.hacking,action.hacking.variety.Backdoor,Hacking action that creates a backdoor for use.,related-to,T1037,Boot or Logon Initialization Scripts,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
216,veris,1.4.1,action.hacking,action.hacking.variety.Backdoor,Hacking action that creates a backdoor for use.,related-to,T1053,Scheduled Task/Job,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
217,veris,1.4.1,action.hacking,action.hacking.variety.Backdoor,Hacking action that creates a backdoor for use.,related-to,T1078,Valid Accounts,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
218,veris,1.4.1,action.hacking,action.hacking.variety.Backdoor,Hacking action that creates a backdoor for use.,related-to,T1098,Account Manipulation,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
219,veris,1.4.1,action.hacking,action.hacking.variety.Backdoor,Hacking action that creates a backdoor for use.,related-to,T1133,External Remote Services,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
220,veris,1.4.1,action.hacking,action.hacking.variety.Backdoor,Hacking action that creates a backdoor for use.,related-to,T1563.002,RDP Hijacking,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
221,veris,1.4.1,action.hacking,action.hacking.variety.Brute force,Brute force or password guessing attacks.,related-to,T1110,Brute Force,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
222,veris,1.4.1,action.hacking,action.hacking.variety.Brute force,Brute force or password guessing attacks.,related-to,T1222.002,Linux and Mac Permissions,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
223,veris,1.4.1,action.hacking,action.hacking.variety.Brute force,Brute force or password guessing attacks.,related-to,T1565.001,Stored Data Manipulation,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
224,veris,1.4.1,action.hacking,action.hacking.variety.Brute force,Brute force or password guessing attacks.,related-to,T1021.003,Distributed Component Object Model,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
225,veris,1.4.1,action.hacking,action.hacking.variety.Buffer overflow,Buffer overflow. Child of 'Exploit vuln'.,related-to,T1203,Exploitation for Client Execution,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
